"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Accounts Receivable","1-Jan-07","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Accounts Receivable","1-Jan-11","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Accounts Receivable","31-Dec-06","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Accounts Receivable","31-Dec-07","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Accounts Receivable","31-Dec-11","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Cash & Equivalent","1-Jan-06","4276"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Cash & Equivalent","1-Jan-07","4885"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Cash & Equivalent","1-Jan-11","9292"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Cash & Equivalent","31-Dec-06","4885"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Cash & Equivalent","31-Dec-07","2317"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Cash & Equivalent","31-Dec-11","197"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Deferred Revenue","1-Jan-06","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Deferred Revenue","1-Jan-07","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Deferred Revenue","1-Jan-11","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Deferred Revenue","31-Dec-06","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Deferred Revenue","31-Dec-07","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Deferred Revenue","31-Dec-11","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Fixed Assets","1-Jan-06","657"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Fixed Assets","1-Jan-07","460"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Fixed Assets","1-Jan-11","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Fixed Assets","31-Dec-06","460"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Fixed Assets","31-Dec-07","263"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Fixed Assets","31-Dec-11","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Fund Balance","1-Jan-06","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Fund Balance","1-Jan-07","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Fund Balance","1-Jan-11","9292"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Fund Balance","31-Dec-06","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Fund Balance","31-Dec-07","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Fund Balance","31-Dec-11","197"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Grants Payable","1-Jan-06","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Grants Payable","1-Jan-07","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Grants Payable","1-Jan-11","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Grants Payable","31-Dec-06","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Grants Payable","31-Dec-07","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Grants Payable","31-Dec-11","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Inventories for Sale or Use","1-Jan-06","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Inventories for Sale or Use","1-Jan-07","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Inventories for Sale or Use","1-Jan-11","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Inventories for Sale or Use","31-Dec-06","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Inventories for Sale or Use","31-Dec-07","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Inventories for Sale or Use","31-Dec-11","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Investment / Securities","1-Jan-06","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Investment / Securities","1-Jan-07","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Investment / Securities","1-Jan-11","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Investment / Securities","31-Dec-06","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Investment / Securities","31-Dec-07","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Investment / Securities","31-Dec-11","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Investment/Other","1-Jan-06","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Investment/Other","1-Jan-07","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Investment/Other","1-Jan-11","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Investment/Other","31-Dec-06","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Investment/Other","31-Dec-07","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Investment/Other","31-Dec-11","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Loans and Notes","1-Jan-06","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Loans and Notes","1-Jan-07","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Loans and Notes","1-Jan-11","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Loans and Notes","31-Dec-06","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Loans and Notes","31-Dec-07","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Loans and Notes","31-Dec-11","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Other","1-Jan-06","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Other","1-Jan-07","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Other","1-Jan-11","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Other","31-Dec-06","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Other","31-Dec-07","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Other","31-Dec-11","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Other Liabilities","1-Jan-06","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Other Liabilities","1-Jan-07","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Other Liabilities","1-Jan-11","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Other Liabilities","31-Dec-06","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Other Liabilities","31-Dec-07","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Other Liabilities","31-Dec-11","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Pledges & Grants Receivable","1-Jan-06","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Pledges & Grants Receivable","1-Jan-07","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Pledges & Grants Receivable","1-Jan-11","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Pledges & Grants Receivable","31-Dec-06","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Pledges & Grants Receivable","31-Dec-07","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Pledges & Grants Receivable","31-Dec-11","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Receivable / Other","1-Jan-06","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Receivable / Other","1-Jan-07","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Receivable / Other","1-Jan-11","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Receivable / Other","31-Dec-06","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Receivable / Other","31-Dec-07","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Receivable / Other","31-Dec-11","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Tax-Exempt Bond Liabilities","1-Jan-06","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Tax-Exempt Bond Liabilities","1-Jan-07","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Tax-Exempt Bond Liabilities","1-Jan-11","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Tax-Exempt Bond Liabilities","31-Dec-06","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Tax-Exempt Bond Liabilities","31-Dec-07","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Tax-Exempt Bond Liabilities","31-Dec-11","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Total Assets","1-Jan-06","4933"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Total Assets","1-Jan-07","5345"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Total Assets","1-Jan-11","9292"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Total Assets","31-Dec-06","5345"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Total Assets","31-Dec-07","2580"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Total Assets","31-Dec-11","197"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Total Liabilities","1-Jan-06","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Total Liabilities","1-Jan-07","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Total Liabilities","1-Jan-11","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Total Liabilities","31-Dec-06","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Total Liabilities","31-Dec-07","0"
"31-1780617","TRINITY NEW TESTAMENT MINISTRIES INC","Total Liabilities","31-Dec-11","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Accounts Payable","1-Jan-07","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Accounts Payable","1-Jan-08","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Accounts Payable","1-Jan-09","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Accounts Payable","1-Jan-10","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Accounts Payable","1-Jan-11","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Accounts Payable","31-Dec-07","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Accounts Payable","31-Dec-08","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Accounts Payable","31-Dec-09","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Accounts Payable","31-Dec-10","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Accounts Payable","31-Dec-11","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Accounts Receivable","1-Jan-07","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Accounts Receivable","1-Jan-08","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Accounts Receivable","1-Jan-09","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Accounts Receivable","1-Jan-10","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Accounts Receivable","1-Jan-11","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Accounts Receivable","31-Dec-07","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Accounts Receivable","31-Dec-08","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Accounts Receivable","31-Dec-09","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Accounts Receivable","31-Dec-10","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Accounts Receivable","31-Dec-11","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Cash & Equivalent","1-Jan-07","104615"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Cash & Equivalent","1-Jan-08","108835"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Cash & Equivalent","1-Jan-09","52278"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Cash & Equivalent","1-Jan-10","49872"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Cash & Equivalent","1-Jan-11","114641"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Cash & Equivalent","31-Dec-07","108835"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Cash & Equivalent","31-Dec-08","54754"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Cash & Equivalent","31-Dec-09","33959"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Cash & Equivalent","31-Dec-10","114641"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Cash & Equivalent","31-Dec-11","345150"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Deferred Revenue","1-Jan-07","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Deferred Revenue","1-Jan-08","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Deferred Revenue","1-Jan-09","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Deferred Revenue","1-Jan-10","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Deferred Revenue","1-Jan-11","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Deferred Revenue","31-Dec-07","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Deferred Revenue","31-Dec-08","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Deferred Revenue","31-Dec-09","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Deferred Revenue","31-Dec-10","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Deferred Revenue","31-Dec-11","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Fixed Assets","1-Jan-07","534834"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Fixed Assets","1-Jan-08","713416"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Fixed Assets","1-Jan-09","1204744"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Fixed Assets","1-Jan-10","1246998"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Fixed Assets","1-Jan-11","1053809"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Fixed Assets","31-Dec-07","713416"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Fixed Assets","31-Dec-08","1211240"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Fixed Assets","31-Dec-09","1161894"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Fixed Assets","31-Dec-10","1053809"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Fixed Assets","31-Dec-11","936426"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Fund Balance","1-Jan-07","182688"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Fund Balance","1-Jan-08","220471"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Fund Balance","1-Jan-09","133025"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Fund Balance","1-Jan-10","42888"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Fund Balance","1-Jan-11","23053"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Fund Balance","31-Dec-07","220471"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Fund Balance","31-Dec-08","191997"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Fund Balance","31-Dec-09","65871"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Fund Balance","31-Dec-10","23053"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Fund Balance","31-Dec-11","131707"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Grants Payable","1-Jan-07","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Grants Payable","1-Jan-08","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Grants Payable","1-Jan-09","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Grants Payable","1-Jan-10","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Grants Payable","1-Jan-11","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Grants Payable","31-Dec-07","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Grants Payable","31-Dec-08","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Grants Payable","31-Dec-09","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Grants Payable","31-Dec-10","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Grants Payable","31-Dec-11","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Inventories for Sale or Use","1-Jan-07","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Inventories for Sale or Use","1-Jan-08","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Inventories for Sale or Use","1-Jan-09","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Inventories for Sale or Use","1-Jan-10","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Inventories for Sale or Use","1-Jan-11","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Inventories for Sale or Use","31-Dec-07","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Inventories for Sale or Use","31-Dec-08","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Inventories for Sale or Use","31-Dec-09","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Inventories for Sale or Use","31-Dec-10","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Inventories for Sale or Use","31-Dec-11","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Investment / Securities","1-Jan-07","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Investment / Securities","1-Jan-08","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Investment / Securities","1-Jan-09","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Investment / Securities","1-Jan-10","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Investment / Securities","1-Jan-11","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Investment / Securities","31-Dec-07","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Investment / Securities","31-Dec-08","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Investment / Securities","31-Dec-09","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Investment / Securities","31-Dec-10","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Investment / Securities","31-Dec-11","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Investment/Other","1-Jan-07","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Investment/Other","1-Jan-08","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Investment/Other","1-Jan-09","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Investment/Other","1-Jan-10","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Investment/Other","1-Jan-11","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Investment/Other","31-Dec-07","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Investment/Other","31-Dec-08","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Investment/Other","31-Dec-09","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Investment/Other","31-Dec-10","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Investment/Other","31-Dec-11","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Loans and Notes","1-Jan-07","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Loans and Notes","1-Jan-08","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Loans and Notes","1-Jan-09","2136717"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Loans and Notes","1-Jan-10","2928797"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Loans and Notes","1-Jan-11","2742201"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Loans and Notes","31-Dec-07","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Loans and Notes","31-Dec-08","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Loans and Notes","31-Dec-09","2138797"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Loans and Notes","31-Dec-10","2742201"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Loans and Notes","31-Dec-11","2413047"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Other","1-Jan-07","1162446"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Other","1-Jan-08","1436252"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Other","1-Jan-09","1312720"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Other","1-Jan-10","1855187"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Other","1-Jan-11","1694070"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Other","31-Dec-07","1436252"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Other","31-Dec-08","1362720"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Other","31-Dec-09","1189187"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Other","31-Dec-10","1694070"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Other","31-Dec-11","1333556"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Other Liabilities","1-Jan-07","1619207"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Other Liabilities","1-Jan-08","2038032"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Other Liabilities","1-Jan-09","300000"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Other Liabilities","1-Jan-10","180372"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Other Liabilities","1-Jan-11","143372"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Other Liabilities","31-Dec-07","2038032"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Other Liabilities","31-Dec-08","2436717"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Other Liabilities","31-Dec-09","180372"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Other Liabilities","31-Dec-10","143372"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Other Liabilities","31-Dec-11","70378"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Pledges & Grants Receivable","1-Jan-07","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Pledges & Grants Receivable","1-Jan-08","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Pledges & Grants Receivable","1-Jan-09","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Pledges & Grants Receivable","1-Jan-10","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Pledges & Grants Receivable","1-Jan-11","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Pledges & Grants Receivable","31-Dec-07","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Pledges & Grants Receivable","31-Dec-08","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Pledges & Grants Receivable","31-Dec-09","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Pledges & Grants Receivable","31-Dec-10","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Pledges & Grants Receivable","31-Dec-11","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Receivable / Other","1-Jan-07","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Receivable / Other","1-Jan-08","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Receivable / Other","1-Jan-09","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Receivable / Other","1-Jan-10","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Receivable / Other","1-Jan-11","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Receivable / Other","31-Dec-07","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Receivable / Other","31-Dec-08","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Receivable / Other","31-Dec-09","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Receivable / Other","31-Dec-10","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Receivable / Other","31-Dec-11","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Tax-Exempt Bond Liabilities","1-Jan-07","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Tax-Exempt Bond Liabilities","1-Jan-08","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Tax-Exempt Bond Liabilities","1-Jan-09","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Tax-Exempt Bond Liabilities","1-Jan-10","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Tax-Exempt Bond Liabilities","1-Jan-11","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Tax-Exempt Bond Liabilities","31-Dec-07","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Tax-Exempt Bond Liabilities","31-Dec-08","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Tax-Exempt Bond Liabilities","31-Dec-09","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Tax-Exempt Bond Liabilities","31-Dec-10","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Tax-Exempt Bond Liabilities","31-Dec-11","0"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Total Assets","1-Jan-07","1801895"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Total Assets","1-Jan-08","2258503"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Total Assets","1-Jan-09","2569742"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Total Assets","1-Jan-10","3152057"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Total Assets","1-Jan-11","2862520"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Total Assets","31-Dec-07","2258503"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Total Assets","31-Dec-08","2628714"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Total Assets","31-Dec-09","2385040"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Total Assets","31-Dec-10","2862520"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Total Assets","31-Dec-11","2615132"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Total Liabilities","1-Jan-07","1619207"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Total Liabilities","1-Jan-08","2038032"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Total Liabilities","1-Jan-09","2436717"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Total Liabilities","1-Jan-10","3109169"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Total Liabilities","1-Jan-11","2885573"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Total Liabilities","31-Dec-07","2038032"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Total Liabilities","31-Dec-08","2436717"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Total Liabilities","31-Dec-09","2319169"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Total Liabilities","31-Dec-10","2885573"
"32-0081587","KANSAS CITY CATHOLIC NETWORK","Total Liabilities","31-Dec-11","2483425"
"36-4509500","HEART FOR AFRICA INC","Accounts Payable","1-Jan-07","10131"
